"#2024/02/02 19:03:53,Optimal"
95,29,63
95,30,10
96,0,8
96,1,8
96,2,10
96,3,8
96,4,10
96,5,8
96,6,8
96,7,4
96,8,7
96,9,10
96,10,8
96,11,8
96,12,8
96,13,4
96,14,7
96,15,10
96,16,10
96,17,8
96,18,8
96,19,4
96,20,7
96,21,8
96,22,10
96,23,10
96,24,8
96,25,8
96,26,8
96,27,8
96,28,8
96,29,8
96,30,10
97,0,8
97,1,8
97,2,10
97,3,8
97,4,8
97,5,8
97,6,8
97,7,8
97,8,10
97,9,10
97,10,8
97,11,8
97,12,8
97,13,8
97,14,8
97,15,8
97,16,10
97,17,63
97,18,63
97,19,10
97,20,63
97,21,63
97,22,10
97,23,10
97,24,63
97,25,8
97,26,8
97,27,8
97,28,8
97,29,8
97,30,10
98,0,10
98,1,8
98,2,6
98,3,7
98,4,8
98,5,8
98,6,8
98,7,6
98,8,7
98,9,10
98,10,8
98,11,10
98,12,10
98,13,8
98,14,8
98,15,8
98,16,10
98,17,8
98,18,6
98,19,7
98,20,8
98,21,8
98,22,10
98,23,10
98,24,8
98,25,8
98,26,8
98,27,8
98,28,8
98,29,8
98,30,10
900,0,12
900,1,12
900,2,12
900,3,12
900,4,12
900,5,12
900,6,12
900,7,12
900,8,12
900,9,12
900,10,12
900,11,12
900,12,12
900,13,12
900,14,12
900,15,12
900,16,12
900,17,12
900,18,12
900,19,12
900,20,12
900,21,12
900,22,12
900,23,12
900,24,12
900,25,12
900,26,12
900,27,12
900,28,12
900,29,12
900,30,12
901,0,12
901,1,12
901,2,12
901,3,12
901,4,12
901,5,12
901,6,12
901,7,12
901,8,12
901,9,12
901,10,12
901,11,12
901,12,12
901,13,12
901,14,12
901,15,12
901,16,12
901,17,12
901,18,12
901,19,12
901,20,12
901,21,12
901,22,12
901,23,12
901,24,12
901,25,12
901,26,12
901,27,12
901,28,12
901,29,12
901,30,12
902,0,12
902,1,12
902,2,12
902,3,12
902,4,12
902,5,12
902,6,12
902,7,12
902,8,12
902,9,12
902,10,12
902,11,12
902,12,12
902,13,12
902,14,12
902,15,12
902,16,12
902,17,12
902,18,12
902,19,12
902,20,12
902,21,12
902,22,12
902,23,12
902,24,12
902,25,12
902,26,12
902,27,12
902,28,12
902,29,12
902,30,12
903,0,12
903,1,12
903,2,12
903,3,12
903,4,12
903,5,12
903,6,12
903,7,12
903,8,12
903,9,12
903,10,12
903,11,12
903,12,12
903,13,12
903,14,12
903,15,12
903,16,12
903,17,12
903,18,12
903,19,12
903,20,12
903,21,12
903,22,12
903,23,12
903,24,12
903,25,12
903,26,12
903,27,12
903,28,12
903,29,12
903,30,12
904,0,12
904,1,12
904,2,12
904,3,12
904,4,12
904,5,12
904,6,12
904,7,12
904,8,12
904,9,12
904,10,12
904,11,12
904,12,12
904,13,12
904,14,12
904,15,12
904,16,12
904,17,12
904,18,12
904,19,12
904,20,12
904,21,12
904,22,12
904,23,12
904,24,12
904,25,12
904,26,12
904,27,12
904,28,12
904,29,12
904,30,12
905,0,12
905,1,12
905,2,12
905,3,12
905,4,12
905,5,12
905,6,12
905,7,12
905,8,12
905,9,12
905,10,12
905,11,12
905,12,12
905,13,12
905,14,12
905,15,12
905,16,12
905,17,12
905,18,12
905,19,12
905,20,12
905,21,12
905,22,12
905,23,12
905,24,12
905,25,12
905,26,12
905,27,12
905,28,12
905,29,12
905,30,12
906,0,12
906,1,12
906,2,12
906,3,12
906,4,12
906,5,12
906,6,12
906,7,12
906,8,12
906,9,12
906,10,12
906,11,12
906,12,12
906,13,12
906,14,12
906,15,12
906,16,12
906,17,12
906,18,12
906,19,12
906,20,12
906,21,12
906,22,12
906,23,12
906,24,12
906,25,12
906,26,12
906,27,12
906,28,12
906,29,12
906,30,12
907,0,12
907,1,12
907,2,12
907,3,12
907,4,12
907,5,12
907,6,12
907,7,12
907,8,12
907,9,12
907,10,12
907,11,12
907,12,12
907,13,12
907,14,12
907,15,12
907,16,12
907,17,12
907,18,12
907,19,12
907,20,12
907,21,12
907,22,12
907,23,12
907,24,12
907,25,12
907,26,12
907,27,12
907,28,12
907,29,12
907,30,12
908,0,12
908,1,12
908,2,12
908,3,12
908,4,12
908,5,12
908,6,12
908,7,12
908,8,12
908,9,12
908,10,12
908,11,12
908,12,12
908,13,12
908,14,12
908,15,12
908,16,12
908,17,12
908,18,12
908,19,12
908,20,12
908,21,12
908,22,12
908,23,12
908,24,12
908,25,12
908,26,12
908,27,12
908,28,12
908,29,12
908,30,12
909,0,12
909,1,12
909,2,12
909,3,12
909,4,12
909,5,12
909,6,12
909,7,12
909,8,12
909,9,12
909,10,12
909,11,12
909,12,12
909,13,12
909,14,12
909,15,12
909,16,12
909,17,12
909,18,12
909,19,12
909,20,12
909,21,12
909,22,12
909,23,12
909,24,12
909,25,12
909,26,12
909,27,12
909,28,12
909,29,12
909,30,12
